t_us,lat_us,aiming,hasTarget,classId,conf,cx,cy,w,h,emit_dx,emit_dy,mscale_x,mscale_y,inject_cum_x
4033113,893,1,1,0,0.764889,163.883,188.555,53.3906,85.2656,1,0,1,1,0
4040580,893,1,1,0,0.814349,163.281,188.422,54,85.2188,0,0,1,1,0
4048013,892,1,1,0,0.795975,162.844,188.555,53.75,83.8906,1,0,1,1,0
4054899,894,1,1,0,0.502441,162.285,188.992,52.5547,82.7656,0,0,1,1,0
4061566,894,1,1,0,0.673621,162.156,188.906,51.875,82.5,0,0,1,1,0
4067897,894,1,1,0,0.601594,162.094,189.172,52.5625,81.4688,0,0,1,1,0
4075632,893,1,1,0,0.314681,161.688,189.578,53.125,79.8438,0,0,1,1,0
4083724,893,1,1,0,0.778313,161.266,189.555,52.7812,81.6094,0,0,1,1,0
4089537,893,1,1,0,0.772873,161.492,189.719,53.7344,82.0625,0,0,1,1,0
4095556,892,1,1,0,0.265308,161.734,190.039,53.0312,80.6719,0,0,1,1,0
4102789,893,1,1,0,0.255157,161.289,190.328,52.0469,80.4688,1,0,1,1,0
4111097,892,1,1,0,0.31216,161.633,189.859,50.9844,79.4688,0,1,1,1,0
4116468,892,1,1,0,0.383988,161.359,189.797,50.9062,78.9688,0,0,1,1,0
4123361,891,1,1,0,0.426799,160.766,189.398,51.5938,78.9531,0,0,1,1,0
4130275,893,1,1,0,0.801315,160.375,188.812,49.4375,80.9375,0,0,1,1,0
4138514,895,1,1,0,0.847212,160.273,188.734,51.2969,81.7812,0,0,1,1,0
4145828,895,1,1,0,0.656219,159.711,188.406,53.2656,81.75,0,0,1,1,0
4151194,893,1,1,0,0.73412,157.949,188.555,53.8516,82.7344,0,0,1,1,0
4158383,893,1,1,0,0.779658,156.848,188.805,53.3047,82.6719,0,0,1,1,0
4165562,893,1,1,0,0.736402,154.539,188.719,51.4219,83.125,-1,0,1,1,0
4172189,893,1,1,0,0.769078,152.953,188.867,52.4062,82.3906,-2,0,1,1,0
4180702,893,1,1,0,0.406391,151.055,188.57,50.8594,81.4844,-2,0,1,1,0
4186688,893,1,1,0,0.33764,150.758,188.539,52.0469,81.0781,-2,0,1,1,0
4192903,899,1,1,0,0.743542,150,188.484,53.125,82.4062,-3,0,1,1,0
4199728,892,1,1,0,0.656659,149.617,188.703,53.5781,83.2188,-2,0,1,1,0
4206996,894,1,1,0,0.80502,149.758,188.531,52.7031,83.625,-3,0,1,1,0
4215221,894,1,1,0,0.710629,149.473,188.359,54.8672,83.9688,-3,0,1,1,0
4221715,893,1,1,0,0.745399,148.766,188.766,53.3438,83.0312,-3,0,1,1,0
4227550,893,1,1,0,0.780663,149.562,188.375,54.25,84,-3,0,1,1,0
4234680,892,1,1,0,0.807765,149.992,188.625,54.7656,84.5,-2,0,1,1,0
4241624,894,1,1,0,0.787931,150.816,188.57,53.7422,83.3906,-3,0,1,1,0
4250478,892,1,1,0,0.799442,150.367,188.406,50.4844,83.375,-2,0,1,1,0
4255369,893,1,1,0,0.752376,150.266,188.406,50.3438,82.6875,-3,0,1,1,0
4262800,893,1,1,0,0.745029,150.566,188.344,50.8672,83.3125,-2,0,1,1,0
4269365,892,1,1,0,0.71103,149.562,188.5,49.7188,83.5,-3,0,1,1,0
4277289,894,1,1,0,0.792143,149.504,188.75,49.8047,84.875,-3,0,1,1,0
4283873,894,1,1,0,0.827548,149.172,188.812,49.9688,84.75,-2,0,1,1,0
4290118,893,1,1,0,0.817868,149.66,188.922,49.2422,84.0312,-3,0,1,1,0
4297042,895,1,1,0,0.799129,149.902,188.82,49.3203,85.7656,-3,0,1,1,0
4303835,893,1,1,0,0.546738,149.367,188.656,48.2656,85.4375,-3,0,1,1,0
4312173,893,1,1,0,0.499512,149.102,188.484,47.9531,85.5312,-3,0,1,1,0
4317850,892,1,1,0,0.696784,149.047,188.508,46.7812,84.8594,-3,0,1,1,0
4324965,893,1,1,0,0.814938,148.859,188.516,47.6562,85.2188,-3,0,1,1,0
4332663,894,1,1,0,0.720171,148.973,188.539,46.1172,85.4844,-3,-1,1,1,0
4338779,894,1,1,0,0.736402,149.402,188.141,44.9453,86.9688,-3,0,1,1,0
4346525,893,1,1,0,0.628408,149.438,187.562,46.0625,85.875,-2,0,1,1,0
4352464,895,1,1,0,0.433981,149.078,188.266,45.1562,85.9688,-3,0,1,1,0
4359710,891,1,1,0,0.474144,148.945,188.422,44.7656,86.1562,-3,0,1,1,0
4366460,892,1,1,0,0.725259,149.102,188.617,43.0469,85.6406,-3,-1,1,1,0
4373408,892,1,1,0,0.693473,149.023,188.578,45.0156,87.5312,-3,0,1,1,0
4381272,892,1,1,0,0.800692,148.797,189.047,45.7188,88.5938,-3,0,1,1,0
4387706,894,1,1,0,0.561215,148.992,189.438,42.9531,88.5,-3,0,1,1,0
4394245,892,1,1,0,0.572723,148.328,189.391,44.5938,89.4688,-4,0,1,1,0
4401292,893,1,1,0,0.629776,148.66,189.859,43.1172,90.2812,-3,0,1,1,0
4408482,893,1,1,0,0.591251,148.531,189.266,43.0625,88.6562,-3,-1,1,1,0
4416007,893,1,1,0,0.695958,148.789,189.172,45.2969,89.7812,-3,0,1,1,0
4422050,893,1,1,0,0.753828,149.578,188.484,43.7812,88.7812,-3,0,1,1,0
4428907,892,1,1,0,0.847212,149.973,188.531,43.6172,88.75,-3,0,1,1,0
4436327,893,1,1,0,0.852201,150.461,188.312,44.2031,88.625,-2,-1,1,1,0
4443991,893,1,1,0,0.855609,150.242,188.328,44.4844,88.2812,-3,0,1,1,0
4450864,894,1,1,0,0.86771,150.391,188.609,45.4375,89.3438,-3,0,1,1,0
4456860,892,1,1,0,0.813461,150.523,189.047,42.7344,87.2812,-2,-1,1,1,0
4463853,894,1,1,0,0.854642,150.883,189.008,43.5156,87.2656,-2,0,1,1,0
4470662,893,1,1,0,0.829214,151.492,188.836,45.2344,86.2344,-3,0,1,1,0
4478752,892,1,1,0,0.814349,151.344,189.375,44.6875,85.6875,-2,0,1,1,0
4485217,893,1,1,0,0.835752,151.391,189.578,43.5312,85.3438,-2,0,1,1,0
4491299,893,1,1,0,0.58747,151.367,189.812,45.0781,85.5,-2,0,1,1,0
4498915,892,1,1,0,0.811975,150.309,189.867,44.4453,86.2344,-2,0,1,1,0
4505410,892,1,1,0,0.586996,149.758,190.422,45.3281,83.7812,-3,0,1,1,0
4513219,893,1,1,0,0.476092,149.547,190.453,47.5938,83.5938,-2,0,1,1,0
4520203,894,1,1,0,0.537042,148.766,190.719,47.0312,83.5625,-3,0,1,1,0
4526304,893,1,1,0,0.855126,148.719,190.688,47.3125,83.125,-3,0,1,1,0
4533556,892,1,1,0,0.865451,148.305,190.875,47.6406,83.4375,-4,0,1,1,0
4540533,893,1,1,0,0.858953,148.438,191.078,47.875,82.9062,-3,1,1,1,0
4548144,893,1,1,0,0.862233,148.703,191.328,47.1875,84.0312,-3,0,1,1,0
4554783,895,1,1,0,0.563138,149.578,192.195,46.75,85.1406,-3,0,1,1,0
4561776,895,1,1,0,0.779658,149.5,191.781,46.375,83.5625,-3,0,1,1,0
4568132,893,1,1,0,0.781664,149.852,191.484,46.0469,83.7188,-3,1,1,1,0
4575121,893,1,1,0,0.672331,150.625,191.922,47.9375,83.8438,-2,0,1,1,0
4582926,893,1,1,0,0.81582,150.734,191.68,46.375,82.1094,-3,0,1,1,0
4588887,894,1,1,0,0.564099,150.758,191.375,48.4844,83.375,-2,1,1,1,0
4595748,894,1,1,0,0.805938,150.875,191.875,47.875,84.5,-2,0,1,1,0
4603644,894,1,1,0,0.651354,150.277,191.562,48.7578,84.25,-3,0,1,1,0
4609693,892,1,1,0,0.787604,148.812,191.578,50.25,84.3438,-3,0,1,1,0
4617431,893,1,1,0,0.739424,148.305,191.344,49.7344,83.5625,-3,0,1,1,0
4624271,893,1,1,0,0.726425,148.227,191.18,51.0469,82.5156,-3,1,1,1,0
4630743,893,1,1,0,0.788908,148.086,191.203,50.2656,82.2188,-3,0,1,1,0
4637362,896,1,1,0,0.750187,148.422,190.875,50.7188,81.375,-4,0,1,1,0
4644842,891,1,1,0,0.720958,148.602,190.125,50.9844,81,-3,0,1,1,0
4652112,897,1,1,0,0.758866,148.965,190.312,49.9453,83,-3,0,1,1,0
4658409,894,1,1,0,0.691393,150.328,190.266,48.3438,82.4062,-3,1,1,1,0
4665503,894,1,1,0,0.565059,151.625,190.391,48.625,83.7188,-2,0,1,1,0
4673087,893,1,1,0,0.627039,151.625,190.367,45.9375,83.5156,-2,0,1,1,0
4679567,894,1,1,0,0.619701,150.859,189.328,47.5,83.5312,-2,0,1,1,0
4687368,893,1,1,0,0.70416,149.797,189.359,49.8438,82.9062,-3,0,1,1,0
4694287,893,1,1,0,0.730675,149.562,188.562,48.3125,83.375,-2,0,1,1,0
4700284,893,1,1,0,0.80502,149.125,188.297,47.875,81.7812,-3,0,1,1,0
4707627,894,1,1,0,0.599251,149.215,187.766,45.1953,81.1562,-3,0,1,1,0
4715097,891,1,1,0,0.659735,148.57,187.531,46.8906,81.5,-3,0,1,1,0
4720656,891,1,1,0,0.765941,148.773,187.656,47.1094,82.875,-3,0,1,1,0
4728605,894,1,1,0,0.750187,148.453,187.547,47.2188,82.5938,-3,0,1,1,0
4735497,892,1,1,0,0.693058,148.367,187.469,47.6094,82.125,-4,0,1,1,0
4742803,891,1,1,0,0.568416,147.562,187.438,49,81.875,-3,0,1,1,0
4749589,893,1,1,0,0.742423,147.586,187.445,50.6719,82.4531,-4,0,1,1,0
4755498,893,1,1,0,0.759937,148.586,187.969,51.8281,83.875,-3,-1,1,1,0
4762693,894,1,1,0,0.5564,148.023,187.359,51.3594,82.2812,-3,0,1,1,0
4770146,893,1,1,0,0.839472,148.008,187.703,52.6094,81.6562,-4,0,1,1,0
4776727,893,1,1,0,0.740176,148.734,188.273,51.9062,81.7969,-3,0,1,1,0
4784106,893,1,1,0,0.814349,148.766,188.203,52.9062,81.0938,-3,0,1,1,0
4790669,895,1,1,0,0.74614,150.051,188.516,51.0234,82.3438,-3,0,1,1,0
4797356,893,1,1,0,0.809578,149.898,188.734,50.1719,82.2188,-3,0,1,1,0
4804432,892,1,1,0,0.783326,150.469,189.492,51.0625,81.6406,-2,0,1,1,0
4812120,893,1,1,0,0.686791,150.578,189.547,49.4062,80.6562,-3,0,1,1,0
4818931,895,1,1,0,0.30013,150.594,189.805,48.3125,81.6094,-2,0,1,1,0
4825137,894,1,1,0,0.727201,150.781,189.5,51.625,81.25,-3,0,1,1,0
4833143,894,1,1,0,0.693473,149.543,189.922,53.2734,82.2188,-2,0,1,1,0
4839294,893,1,1,0,0.688888,149.918,189.789,52.4141,82.5781,-3,0,1,1,0
4846701,892,1,1,0,0.54577,152.039,189.875,47.3594,82.5625,-2,0,1,1,0
4853284,893,1,1,0,0.781331,150.07,190.297,50.6406,82.5938,-2,0,1,1,0
4861096,893,1,1,0,0.407333,150.512,189.641,48.2266,81.7188,-3,0,1,1,0
4866760,893,1,1,0,0.289572,149.805,190.797,45.0469,79.2812,-2,1,1,1,0
4873742,893,1,1,0,0.581303,146.195,190.023,49.5156,82.5469,-4,0,1,1,0
4881740,889,1,1,0,0.581303,146.195,190.023,49.5156,82.5469,-2,0,0,0,0
4887530,891,1,1,0,0.512693,146.508,189.234,48.5469,82.8438,-4,0,1,1,0
4894531,892,1,1,0,0.740176,146.648,189.281,49.2344,84,-4,0,1,1,0
4901879,893,1,1,0,0.551091,147.594,188.734,47.5625,83.4062,-3,0,1,1,0
4909262,894,1,1,0,0.421552,148.965,187.75,45.5703,82.0625,-4,0,1,1,0
4916571,894,1,1,0,0.313629,149.922,188.836,45.0312,84.7344,-2,0,1,1,0
4922957,892,1,1,0,0.626125,149.5,188.844,47.4375,85.875,-3,0,1,1,0
4929761,892,1,1,0,0.816113,149.641,188.852,46.4688,85.4531,-3,0,1,1,0
4937440,893,1,1,0,0.459561,149.887,188.172,45.0391,85.9062,-3,-1,1,1,0
4944137,892,1,1,0,0.398406,153.523,188.086,36.2969,84.5781,-1,0,1,1,0
4951143,893,1,1,0,0.45181,152.395,191.516,38.3516,73.8438,-2,1,1,1,0
4958186,896,1,1,0,0.211417,153.273,191.281,37.4844,75.5625,-1,1,1,1,0
4965555,905,1,1,0,0.220342,152.211,191.938,36.8594,72.125,-2,2,1,1,0
4972421,893,1,1,0,0.220342,152.211,191.938,36.8594,72.125,0,1,0,0,0
4979391,910,1,1,0,0.281406,152.531,191.453,35.2812,72.7188,-2,1,1,1,0
4985662,905,1,1,0,0.278649,147.828,186.938,43.1562,85.5,-3,-1,1,1,0
4992649,894,1,1,0,0.677474,145.762,186.141,43.6797,87.6562,-5,-1,1,1,0
4999615,895,1,1,0,0.752012,145.586,185.555,42.7344,86.8906,-4,-1,1,1,0
5005963,894,1,1,0,0.363647,145.617,185.281,45.5156,86.4375,-5,-1,1,1,0
5013652,895,1,1,0,0.663669,147.633,186.594,45.4844,85.6875,-4,-1,1,1,0
5020055,893,1,1,0,0.717408,149.758,187.203,46.0469,85.0938,-3,0,1,1,0
5027029,894,1,1,0,0.447943,150.211,187.516,45.1406,83.3438,-2,0,1,1,0
5033742,891,1,1,0,0.538983,149.422,187.812,45.0312,84.375,-3,0,1,1,0
5040952,893,1,1,0,0.808371,149.422,187.648,45.8438,84.0469,-3,-1,1,1,0
5048834,895,1,1,0,0.734882,149.656,187.852,46.3125,83.5469,-3,0,1,1,0
5055395,892,1,1,0,0.652684,149.344,188.266,44.0625,84.0312,-3,0,1,1,0
5061632,894,1,1,0,0.739424,150.117,188.484,44.3906,82.8438,-2,0,1,1,0
5068293,893,1,1,0,0.718199,149.336,188.875,46.1719,82.625,-3,0,1,1,0
5075552,895,1,1,0,0.540924,149.18,191.297,45.3594,77.2812,-3,1,1,1,0
5083732,893,1,1,0,0.646906,149.309,191.5,45.0703,77.125,-3,0,1,1,0
5089347,894,1,1,0,0.761359,150.105,190.75,44.9141,79.5,-3,1,1,1,0
5096815,892,1,1,0,0.661049,150.078,190.719,48.9375,81,-2,0,1,1,0
5103820,894,1,1,0,0.68342,150.047,193.258,45.4688,73.7344,-3,2,1,1,0
5110452,894,1,1,0,0.531696,150.102,193.234,45.1406,76.1562,-3,2,1,1,0
5117388,893,1,1,0,0.320396,149.609,193.297,45.2188,76.4688,-2,1,1,1,0
5124005,892,1,1,0,0.730675,147.633,193.961,45.5781,75.0469,-4,2,1,1,0
5131712,892,1,1,0,0.730675,147.633,193.961,45.5781,75.0469,0,1,0,0,0
5137767,890,1,1,0,0.730675,147.633,193.961,45.5781,75.0469,-1,0,0,0,0
5145988,892,1,1,0,0.730675,147.633,193.961,45.5781,75.0469,-1,1,0,0,0
5151655,890,1,0,-1,0,0,0,0,0,0,0,0,0,0
5159063,890,1,1,1,0.307358,155.312,151.703,15.6875,18.0938,0,0,1,1,0
5166408,890,1,1,1,0.307358,155.312,151.703,15.6875,18.0938,0,0,0,0,0
5172645,893,1,1,0,0.399812,141.047,189.414,51.6562,84.3281,-9,0,1,1,0
5180452,891,1,1,0,0.399812,141.047,189.414,51.6562,84.3281,-4,0,0,0,0
5186851,893,1,1,0,0.214198,140.105,185.383,50.3359,87.0156,-9,-1,1,1,0
5193702,889,1,1,0,0.214198,140.105,185.383,50.3359,87.0156,-3,-2,0,0,0
5201077,894,1,1,0,0.414899,143.867,186.219,52.2969,89.3125,-6,-1,1,1,0
5207709,892,1,1,0,0.235638,146.008,184.594,54.2031,85.0625,-4,-1,1,1,0
5214857,891,1,1,0,0.235638,146.008,184.594,54.2031,85.0625,0,-1,0,0,0
5222431,890,1,1,0,0.235638,146.008,184.594,54.2031,85.0625,0,-1,0,0,0
5228707,891,1,1,0,0.235638,146.008,184.594,54.2031,85.0625,0,0,0,0,0
5235422,890,1,0,-1,0,0,0,0,0,0,0,0,0,0
5242879,889,1,0,-1,0,0,0,0,0,0,0,0,0,0
5250195,890,1,0,-1,0,0,0,0,0,0,0,0,0,0
5256194,892,1,0,-1,0,0,0,0,0,0,0,0,0,0
5263233,891,1,1,1,0.340265,152.676,154.215,12.8828,15.6641,-1,0,1,1,0
5270007,892,1,1,1,0.231269,149.764,154.957,13.4727,16.3359,-3,0,1,1,0
5276936,896,1,1,1,0.273963,147.572,154.348,13.5898,16.2422,-3,0,1,1,0
5284674,891,1,1,1,0.366136,146.312,155.084,13.7344,16.1836,-4,1,1,1,0
5291018,892,1,1,1,0.387227,146.027,154.965,13.5078,14.9141,-4,0,1,1,0
5297635,893,1,1,1,0.204978,146.033,155.6,12.0508,14.5195,-4,1,1,1,0
5305137,894,1,1,1,0.350866,145.391,155.262,13.375,14.5859,-5,0,1,1,0
5312286,890,1,1,1,0.350866,145.391,155.262,13.375,14.5859,0,0,0,0,0
5318972,891,1,1,1,0.350866,145.391,155.262,13.375,14.5859,-1,0,0,0,0
5326077,891,1,1,1,0.350866,145.391,155.262,13.375,14.5859,0,0,0,0,0
5333116,890,1,0,-1,0,0,0,0,0,0,0,0,0,0
5339720,890,1,0,-1,0,0,0,0,0,0,0,0,0,0
5347013,891,1,0,-1,0,0,0,0,0,0,0,0,0,0
5353543,890,1,1,0,0.211417,146.09,191.164,33.7266,77.9219,-4,0,1,1,0
5360274,891,1,1,0,0.211417,146.09,191.164,33.7266,77.9219,0,0,0,0,0
5367594,895,1,1,0,0.217171,139.773,185.117,45.2969,89.5469,-7,-2,1,1,0
5374577,891,1,1,1,0.261707,4.00098,49.002,7.93555,10.7852,-23,-19,1,1,0
5381742,892,1,1,1,0.213377,4.71973,48.6855,9.01367,11.4492,-24,-19,1,1,0
5388236,895,1,1,0,0.213541,152.461,193.891,39.0469,71.4062,14,22,1,1,0
5394835,894,1,1,0,0.314471,157.48,200.367,34.8828,58.8281,8,24,1,1,0
5402607,893,1,1,0,0.641983,38.625,104.734,28.25,69.2188,-23,-18,1,1,0
5409983,895,1,1,0,0.583203,30.125,92.2031,29.6562,68.5312,-24,-19,1,1,0
5416207,894,1,1,0,0.332202,26.8281,76.2031,31.125,69.7812,-21,-21,1,1,0
5423424,891,1,1,0,0.317003,41.5234,86.7344,30.4531,68.4688,-22,-20,1,1,0
5430276,894,1,1,0,0.427755,55.6602,99.6875,29.2422,69.875,-22,-20,1,1,0
5437256,894,1,1,0,0.564579,196.293,200.742,42.7891,62.0156,22,19,1,1,0
5443840,894,1,1,0,0.422028,92.75,123.375,28.9375,61.9375,-21,-20,1,1,0
5451249,893,1,1,0,0.201185,101.562,134.109,35.3125,63.5938,-23,-20,1,1,0
5457518,894,1,1,0,0.593609,93.5703,123.797,29.7656,65.5938,-21,-21,1,1,0
5465103,892,1,1,0,0.660611,102.75,136.25,37.625,67.25,-23,-20,1,1,0
5472294,890,1,1,0,0.252752,117.422,148.188,37.3125,68.25,-15,-14,1,1,0
5478661,893,1,1,0,0.776284,130.891,161.055,41.9062,69.1094,-6,-4,1,1,0
5485443,893,1,1,0,0.787278,143.949,173.094,43.9922,69.125,0,2,1,1,0
5492924,896,1,1,0,0.44746,152.32,181.594,40.7969,68.5,2,3,1,1,0
5499467,899,1,1,0,0.76524,156.82,183.797,45.1406,67.2188,2,2,1,1,0
5507123,893,1,1,0,0.236872,156.75,182.609,40.8125,67.8438,0,0,1,1,0
5514369,894,1,1,0,0.527803,156.578,182.789,45.6562,65.1406,0,0,1,1,0
5521229,892,1,1,0,0.263409,154.941,179.297,49.0547,67.7812,-1,0,1,1,0
5527495,893,1,1,0,0.69802,156.219,178.438,49.8125,69.1875,0,-2,1,1,0
5534094,894,1,1,0,0.386763,156.891,178.297,48.5312,68.4062,-1,-1,1,1,0
5540894,894,1,1,0,0.312579,156.883,178.203,51.8906,68.9062,0,-1,1,1,0
5548130,892,1,1,0,0.574633,158.289,180.055,50.0156,70.7969,0,-1,1,1,0
5555614,893,1,1,0,0.578448,160.168,180.484,45.7734,71.0312,0,-1,1,1,0
5562347,893,1,1,0,0.404507,159.969,181.297,49.3125,72.0312,0,-1,1,1,0
5569573,893,1,1,0,0.328746,160.93,181.094,47.3594,72.5625,0,-1,1,1,0
5576130,896,1,1,0,0.708213,162.723,181.328,45.2422,71.4062,0,0,1,1,0
5583514,893,1,1,0,0.259636,163.594,181.469,42.6875,70.1875,1,-1,1,1,0
5589816,894,1,1,0,0.5083,163.68,181.672,46.9844,71.4688,0,0,1,1,0
5596957,892,1,1,0,0.424412,164.996,180.984,48.3828,72.7188,1,-1,1,1,0
5604188,894,1,1,0,0.242566,168.367,180.234,43.6406,77.2188,2,-1,1,1,0
5610786,893,1,1,0,0.504394,169.883,181.094,41.0156,73.3125,3,-1,1,1,0
5618842,894,1,1,0,0.615088,170.039,181.797,43.2344,73.4062,2,-1,1,1,0
5624216,893,1,1,0,0.598312,170.977,184,38.5156,69.25,3,0,1,1,0
5631694,890,1,1,0,0.513668,170.867,184.148,36.1094,69.9219,3,0,1,1,0
5638554,896,1,1,0,0.688888,170.289,184.094,37.2344,70.1875,3,0,1,1,0
5645242,893,1,1,0,0.372961,170.672,183.938,38.2188,71.3125,3,0,1,1,0
5653374,894,1,1,0,0.459561,170.227,184.359,36.7344,71.1562,2,0,1,1,0
5659764,894,1,1,0,0.586996,169.773,184.438,34.9219,69.0625,3,0,1,1,0
5666604,892,1,1,0,0.477554,170.043,184.25,34.8047,68.875,3,0,1,1,0
5673388,894,1,1,0,0.475118,169.5,183.828,34.4375,69.8438,2,0,1,1,0
5680801,893,1,1,0,0.557363,169.238,183.172,33.5234,69.4062,3,0,1,1,0
5687230,894,1,1,0,0.594551,168.648,182.672,32.5781,69.4688,2,0,1,1,0
5694278,892,1,1,0,0.433022,168.695,182.078,32.5781,69.3438,2,0,1,1,0
5701355,893,1,1,0,0.470737,168.703,182.062,31.9688,70.625,2,0,1,1,0
5707985,893,1,1,0,0.70902,168.66,181.828,31.8047,70.0938,2,-1,1,1,0
5715586,894,1,1,0,0.561215,168.914,181.844,34.1719,71.9375,2,0,1,1,0
5721780,890,1,1,0,0.731441,169.406,181.586,34.125,70.4219,3,-1,1,1,0
5729020,892,1,1,0,0.244364,169.293,181.109,32.4609,69.3438,2,0,1,1,0
5736166,894,1,1,0,0.216674,168.785,181.297,31.0703,68.2188,2,0,1,1,0
5743017,894,1,1,0,0.735262,167.652,182.688,31.9297,69.875,2,-1,1,1,0
5749941,893,1,1,0,0.66628,167.789,182.891,32.9219,69.4688,2,0,1,1,0
5757563,891,1,1,0,0.238287,168.133,182.617,34.7969,70.2344,2,0,1,1,0
5764199,892,1,1,0,0.590307,168.336,182.75,33.5469,70,2,0,1,1,0
5770662,892,1,1,0,0.470737,167.984,182.562,32.0312,69.4375,2,0,1,1,0
5778228,893,1,1,0,0.532668,168.031,182.625,32.625,71.1875,2,0,1,1,0
5784257,893,1,1,0,0.578924,167.301,183.141,30.2422,69.4688,1,0,1,1,0
5791115,891,1,1,0,0.567457,166.453,183.344,30.3438,66.5,2,0,1,1,0
5798416,893,1,1,0,0.726425,166.086,183.398,30.6719,67.0781,1,0,1,1,0
5805770,895,1,1,0,0.404507,164.699,184.031,30.0234,66.375,1,0,1,1,0
5812603,891,1,1,0,0.75958,163.922,184.125,30.5312,67.8125,1,0,1,1,0
5819619,894,1,1,0,0.512693,163.062,184.547,31.9375,69.8438,0,0,1,1,0
5826943,893,1,1,0,0.756356,162.418,184.414,31.6953,67.5469,0,0,1,1,0
5833475,893,1,1,0,0.767687,161.637,185.023,30.6641,67.0156,0,0,1,1,0
5840793,894,1,1,0,0.350866,161.711,184.953,31.3281,66.4688,0,0,1,1,0
5847201,892,1,1,0,0.589362,159.543,185.047,31.9297,65.7188,0,0,1,1,0
5854262,891,1,1,0,0.446495,158.055,185.422,32.7344,64.5312,0,1,1,1,0
5860997,891,1,1,0,0.342901,158,186.234,31.75,64.4688,0,0,1,1,0
5868825,893,1,1,0,0.463444,155.148,186.5,36.1719,66.375,-1,1,1,1,0
5874941,892,1,1,0,0.544801,154.891,186.141,35.2188,65.5938,-1,0,1,1,0
5881999,894,1,1,0,0.38445,155.723,185.906,31.3672,65.4375,-1,1,1,1,0
5889449,894,1,1,0,0.430626,154.039,185.891,34.6406,65.2812,-1,0,1,1,0
5895397,895,1,1,0,0.343781,154.016,185.609,36.8438,64.9688,-1,1,1,1,0
5902975,893,1,1,0,0.27591,156.188,185.109,34.1875,66.1562,0,0,1,1,0
5909949,893,1,1,0,0.205934,153.047,184.328,37.5938,65.2812,-2,0,1,1,0
5916657,894,1,1,0,0.420124,153.328,183.969,37.5938,66.625,-1,0,1,1,0
5923506,893,1,1,0,0.262841,151.289,183.891,41.4531,67.5312,-2,0,1,1,0
5930582,892,1,1,0,0.444083,150.891,184.109,42.9375,67.5938,-2,0,1,1,0
5937728,895,1,1,0,0.322526,149.305,184.109,39.3594,67.4688,-3,0,1,1,0
5944738,894,1,1,0,0.497559,149.707,183.695,43.3359,67.4844,-3,0,1,1,0
5951227,892,1,1,0,0.460531,153.234,183.422,49.75,68.0312,-1,0,1,1,0
5958289,892,1,1,0,0.422505,157.107,180.086,23.1523,47.6094,0,0,1,1,0
5966147,893,1,1,0,0.520984,155.664,183.594,49.0469,67.8125,-1,0,1,1,0
5972217,891,1,1,0,0.229019,153.875,184.32,44.375,63.4844,-1,0,1,1,0
5979571,893,1,1,0,0.306735,153.734,184.32,42.9062,67.3281,-1,0,1,1,0
5985888,896,1,1,0,0.359815,153.27,185.312,37.3203,63.8125,-1,0,1,1,0
5993071,893,1,1,0,0.352648,153.117,184.625,39.4219,65.6875,-2,0,1,1,0
6000018,892,1,1,0,0.424889,152.555,184.516,39.4844,65.5312,-1,0,1,1,0
6007270,895,1,1,0,0.469277,150.336,183.734,34.0156,62.5938,-3,1,1,1,0
6014044,895,1,1,0,0.328099,150.164,183.469,33.4844,62.0625,-2,0,1,1,0
6021116,894,1,1,0,0.443118,150.242,182.969,33.4531,65.5,-3,0,1,1,0
6028096,895,1,1,0,0.307358,150.453,182.953,34.4688,64.9062,-2,0,1,1,0
6035664,894,1,1,0,0.265499,151.289,184.016,30.9219,64.9062,-2,0,1,1,0
6041848,895,1,1,0,0.492676,151.328,184.312,32.25,64.4375,-2,0,1,1,0
6048948,894,1,1,0,0.426799,151.715,183.953,30.7578,66.5312,-2,0,1,1,0
6055755,894,1,1,0,0.385837,152.445,184.156,31.3594,65.125,-2,0,1,1,0
6063094,891,1,1,0,0.427277,152.469,184.562,30.7188,61.625,-2,0,1,1,0
6069779,895,1,1,0,0.378,152.465,184.719,30.5703,66.25,-2,0,1,1,0
6076456,894,1,1,0,0.208824,152.727,186.781,29.2656,63.8125,-1,1,1,1,0
6083716,894,1,1,0,0.372048,154.727,184.734,30.9531,63.7188,-1,0,1,1,0
6090225,893,1,1,0,0.375706,155.855,184.234,31.3672,65.0938,-1,1,1,1,0
6097314,893,1,1,0,0.578448,156.5,183.391,33.9375,65.1562,-1,0,1,1,0
6104078,894,1,1,0,0.573201,156.477,183.953,33.8594,64.7812,0,0,1,1,0
6111672,894,1,1,0,0.771498,156.375,181.93,36.9688,66.9844,-1,0,1,1,0
6118252,892,1,1,0,0.318273,154.82,182.422,39.6406,65.2188,0,0,1,1,0
6125056,893,1,1,0,0.223376,155.125,184,33.0938,62.6875,-1,0,1,1,0
6131988,894,1,1,0,0.727588,153.684,180.906,34.9141,69.0625,-1,0,1,1,0
6139097,893,1,1,0,0.754552,151.109,180.75,34.5938,68.75,-2,-1,1,1,0
6146315,894,1,1,0,0.743542,150.395,181.016,34.1641,69.4062,-3,0,1,1,0
6153371,893,1,1,0,0.820182,150.441,180.766,32.8203,68.8438,-2,-1,1,1,0
6160223,893,1,1,0,0.690559,150.398,181.719,30.6094,69.5625,-3,0,1,1,0
6166702,892,1,1,0,0.726037,150.312,181.953,31.6875,67.3438,-2,0,1,1,0
